Country,Year,weighted_sum_VegC,weighted_sum_LitterC,weighted_sum_SoilC,weighted_sum_HarvSlowC,weighted_sum_Total
NO,1993,10.420691873007652,11.664095145264195,23.508726999624173,0.36891697286980196,45.963051110872655
NO,1994,10.528850043855819,11.729165930300665,23.518292764536014,0.3662988271878184,46.146097415054825
NO,1995,10.63715073497528,11.721270788631077,23.524345716527193,0.36003017408088106,46.242786890504654
NO,1996,10.756081565792359,11.783198140851022,23.538560178849842,0.3597074219147457,46.438234061514386
NO,1997,10.840901368366781,11.775262681717823,23.55143689748414,0.35907325291067055,46.5307548340804
NO,1998,10.930908702030774,11.71415418882624,23.547696616669597,0.36549634673310233,46.56246521496154
NO,1999,11.135408604419986,11.66583697666202,23.545132368117468,0.3638636831178385,46.71267571186074
NO,2000,11.322445576378678,11.540385881931917,23.52654144237143,0.36821634602612435,46.76607451758085
NO,2001,11.486142434270448,11.456054747033807,23.506655551070537,0.3701281367596085,46.82354859591073
NO,2002,11.81297984088988,11.445893720288838,23.495696319350564,0.36802552053330484,47.12646801350122
NO,2003,12.042456397774348,11.456754698996178,23.4898403576925,0.365725887313215,47.35709419520239
NO,2004,12.309195255212838,11.42821949681506,23.483419657800315,0.364767736079027,47.58809177244963
NO,2005,12.47806615750132,11.426872106064902,23.47816760547392,0.36542734578014885,47.75346922712211
NO,2006,12.679590298957674,11.401839685347586,23.480660173721365,0.36544854363502305,47.9305573460348
NO,2007,12.880145243938793,11.382461071504517,23.461683836641548,0.36651574339416243,48.09286335477706
NO,2008,13.081392862523881,11.387800623694654,23.45656081267205,0.36688372812794173,48.294641397661934
NO,2009,13.32317408225599,11.350316521243709,23.446017301052944,0.36882744313245797,48.49205555177657
NO,2010,13.515534675731642,11.377484680166097,23.43847007314656,0.37107417448055546,48.70567525299203
NO,2011,13.655342152457973,11.366522363656626,23.431050481136065,0.38524045222258346,48.840216922038934
NO,2012,13.785629121886815,11.447669222348322,23.422114658363704,0.40011737263303465,49.05770743217713
NO,2013,13.922173431528604,11.523814408721496,23.427586294205053,0.4142381307192766,49.29482417683052
NO,2014,14.0685967867322,11.547462294197688,23.4345601914208,0.4217990218987549,49.478135141777905
NO,2015,14.245419424669512,11.584473885269594,23.437435927139813,0.4283249787677495,49.70193423365135
NO,2016,14.33961950832238,11.634359320679167,23.435312704403422,0.45616279404486465,49.86998899684676
NO,2017,14.38480485544437,11.69520393261587,23.432805591984287,0.47737275882985253,49.996085632411045
NO,2018,14.378638181515079,11.848163885221691,23.44077877758239,0.5057495219116784,50.1758587390659
NO,2019,14.332152277559135,11.981169397059327,23.448182822433466,0.5347802239344736,50.299690506898635
NO,2020,14.371455926185682,11.992949716597163,23.458798960162078,0.5444713054239556,50.371984511345914
NO,2021,14.4817275019503,12.0595091968918,23.46898590754399,0.5472236913183215,50.561152906739345
NO,2022,14.552728992881729,12.140739404717555,23.48374361663642,0.5671833093613229,50.742862605959566
PL,1901,393.5216123769212,260.1023288289855,357.0920930370276,2.2788152569128415,1012.999362703703
PL,1902,391.6498138466194,262.3532327443334,357.31595020604755,2.3837839090932715,1013.7013177530339
PL,1903,392.3100788904651,261.1074033446827,357.4458884541318,2.4943297560418918,1013.3668069031494
PL,1904,391.12661702101843,263.0127049317409,357.7236776484573,2.5997424475980475,1014.4602161612008
PL,1905,390.1300907173669,261.80199831930446,357.74823201188445,2.7061975607861513,1012.380439277692
PL,1906,390.6719811206813,260.3534761588143,357.68252171637835,2.80428714405978,1011.5068989898876
PL,1907,391.2467898434739,259.5439639107674,357.72462894894005,2.899410732813541,1011.4228439725856
PL,1908,391.14811531269464,259.57786122103005,357.7329204164861,2.9825185035483655,1011.442247495653
PL,1909,390.1799837638682,260.5923598429175,357.8745332184188,3.078805660753461,1011.7268380283463
PL,1910,389.54825935460434,260.07567255508224,357.79666281673514,3.226424258161775,1010.6468045273905
PL,1911,389.0158398810363,260.42291378503046,357.91515179335244,3.360614573839939,1010.6985436261643
PL,1912,388.64406240146144,261.09552678749446,358.0458965836665,3.488955185037646,1011.2973492238984
PL,1913,387.713797557039,261.92198710011644,358.14956976390215,3.6166773147933644,1011.3969914897307
PL,1914,387.37251958319223,261.531154480133,358.19684958460186,3.735121844817023,1010.8349264596625
PL,1915,385.3011321450699,262.99783638440385,358.3828708564836,3.8633170034057667,1010.5509206075549
PL,1916,385.30880792696837,262.9980670993406,358.43071092710284,3.9756579381049097,1010.7139465517897
PL,1917,380.41399826519296,264.2183770044484,358.725409490012,4.089399453024453,1007.4461542850204
PL,1918,378.4975389207729,263.40964870904907,358.7679146777064,4.197312046485557,1004.8794526681459
PL,1919,377.91716576022054,263.4431636079138,359.06026507457955,4.2913668284159066,1004.713560308279
PL,1920,378.6644517213402,261.91833161731347,359.1967788891049,4.3977683911123435,1004.1713787958819
PL,1921,379.0655193116786,262.3305274419202,359.4659689125661,4.48997233015068,1005.3460011736645
PL,1922,377.84741545369207,261.9613065832856,359.72219883246674,4.587940794516129,1004.1176595902582
PL,1923,378.6440668761153,260.7705905232309,359.8556299298689,4.6898411777245155,1003.9576804384087
PL,1924,377.65810915883293,260.6857653549487,359.8440183880658,4.779942071988532,1002.9710278304244
PL,1925,378.7285003835258,259.1254388240248,359.74384581623605,4.8696446381700245,1002.4606401084994
PL,1926,378.58625727736865,258.08534449455044,359.5892801981471,4.969721353836562,1001.2181390722972
PL,1927,379.3584053576153,256.419484126104,359.3064216913391,5.053747680831051,1000.1469099383573
PL,1928,379.3392679199111,257.6961723783505,359.3851438247059,5.143216886396552,1001.5690892296249
PL,1929,378.2073574464445,258.6830920947836,359.5535090509235,5.234866398077898,1001.6803949545374
PL,1930,373.06556408800554,258.42860248541393,359.4727194583803,6.1471210409313235,997.1110138740688
PL,1931,366.1013299073909,260.14506482177035,359.4663367788612,7.031956136313507,992.7430345736077
PL,1932,359.20831880794634,260.4668929154658,359.45209083091413,7.875196689257617,987.0148630884378
PL,1933,354.5879651408315,262.40473598270773,359.5767189957022,8.684361835549037,985.2607515306267
PL,1934,349.2848558542347,262.13077364930587,359.66592394055033,9.46254479971531,980.5337311905516
PL,1935,345.03244195549644,262.20058309352737,359.69591628723794,10.204684470894641,977.1358235789073
PL,1936,340.93960638200167,262.6184342127765,359.70024635575476,10.933329871355777,974.1953166054307
PL,1937,335.4100096114021,262.27529221516124,359.69037128725347,11.636770955428094,969.0027492022323
PL,1938,330.9862434448686,261.97703600952457,359.67594303899875,12.294354332134473,964.9479042545379
PL,1939,325.6732633306925,262.79758077114957,359.69061103612194,12.951635147156233,961.1189991831177
PL,1940,321.0951590606461,264.27422535326014,360.04423802242115,13.563603459710947,958.9872297825763
PL,1941,316.1772742864052,265.29298677895537,360.32683157543045,14.160170310838645,955.9503362571156
PL,1942,311.55813588432756,266.2308557229498,360.6928674228291,14.730995123586021,953.2091240466615
PL,1943,307.2276450378779,266.1054912446986,360.8580212987972,15.281042016570934,949.4783565722735
PL,1944,303.0493464005345,267.0983165960904,361.1384828836853,15.814831945812745,947.1095001016054
PL,1945,299.33279098873516,265.88556940755814,361.3085140480181,16.332388960023344,942.8458578403718
PL,1946,295.1125311861507,265.17182358238995,361.4422395086191,16.82653839711772,938.5476819978926
PL,1947,289.9817362749471,266.17713338370675,361.8478350110156,17.317432640059117,935.336588572467
PL,1948,287.22204063950755,264.79203333695546,362.0189607488993,17.783991287411002,931.8238234755045
PL,1949,285.13524162629244,264.22043539220306,362.2765809305774,18.219283405856366,929.8647018622069
PL,1950,281.5122567269525,264.0120828275989,362.5994014118685,18.59544984611689,926.7216685316546
PL,1951,278.69456019408494,264.4830508583609,363.0074178877615,18.934832941321083,925.1233244653582
PL,1952,276.0853247905998,263.9975211296785,363.486450419775,19.269351784880094,922.8498023585303
PL,1953,274.2088657900181,263.28235797501776,363.79129650616994,19.61136729541602,920.8955333161326
PL,1954,269.81254917634095,263.181627357572,364.2151939495434,19.93954436737776,917.1392858298433
PL,1955,266.96138495459815,261.81631936028134,364.5339267813917,20.258997086139075,913.5822650368927
PL,1956,264.3449904337925,262.1201723578117,364.87199245883596,20.577163961329205,911.9168270952612
PL,1957,262.8758504185249,260.2796281866024,365.05285782672684,20.879433640023876,909.0891757776039
PL,1958,260.1628027043685,259.0377861119907,365.15775576939984,21.190522683580127,905.5411274214315
PL,1959,258.7641867235858,259.38596061719875,365.3767523471732,21.484333080614093,905.0095935386091
PL,1960,257.7994436937939,257.54694631089376,365.55186550422627,21.766050593572743,902.6529934673301
PL,1961,258.057668149454,256.40635517023594,365.64123550204454,22.07139640688738,902.1771385379784
PL,1962,256.8781445184086,256.6551673469548,365.96631521667524,22.354830517881055,901.8469215953658
PL,1963,254.3776045672065,256.2247712180522,366.39590338155256,22.620637900917277,899.6196192315381
PL,1964,251.63695673448808,255.92056843273346,366.77032012844927,22.907759259687886,897.2347662378277
PL,1965,250.74807662614808,255.02268094334536,367.026619533132,23.200133054083228,896.0053940952369
PL,1966,249.4178807439165,253.4150588123444,367.12009306164396,23.471605427337693,893.4229153499906
PL,1967,249.12426280909324,251.31836761421494,367.1476349954529,23.734645322221244,891.3206112583597
PL,1968,248.54664258080044,250.38178641070235,367.3002827236779,24.027504366131488,890.2618010767974
PL,1969,245.6624773558977,250.4825167380513,367.7077392448664,24.327576920463486,888.1759072057141
PL,1970,244.86214941741963,248.85314010136986,367.94959434270925,24.50310531663461,886.1684653037844
PL,1971,244.55663530240486,248.61239520232337,368.1677467100413,24.637188470355404,885.9785545033103
PL,1972,245.46991735677642,246.72516487464452,368.1731835188509,24.839925162576165,885.2028122260591
PL,1973,246.45920116652428,246.67755696032964,368.4071889950716,25.020332456771953,886.5725322042831
PL,1974,248.28555203629315,245.08414252030482,368.65115170920757,25.20485934267943,887.219596570928
PL,1975,247.19982164802968,244.18757309411046,368.8060462671415,25.421905767225873,885.6094527866308
PL,1976,246.54208558141113,243.84455344654464,369.2422339791473,25.642903574814447,885.2759871391347
PL,1977,247.21877761944114,241.77886942424945,369.35291013852554,25.914775854657144,884.2563090754151
PL,1978,248.38533422239283,241.31288288585202,369.57945484043654,26.1148724126502,885.3866962041508
PL,1979,247.3640328845467,240.82372886898534,369.84977835412167,26.37005900891505,884.3958381455254
PL,1980,247.62809918665238,239.22539575838277,370.0110850369512,26.57589694837243,883.4374505420014
PL,1981,248.29837366577868,237.14747141733017,369.97168175293865,26.791737510300393,882.2098286708269
PL,1982,247.61462569112166,238.1949654734239,370.25200702921086,27.076255694160785,883.1364132522482
PL,1983,248.08680490719996,237.18348925094762,370.4804607904839,27.31479761911765,883.0589489486334
PL,1984,249.15619608255685,235.89081690953424,370.6655636823082,27.566049267320093,883.268329803642
PL,1985,250.45178757376397,234.7341187303221,370.76742519531444,27.824922570757586,883.7782405121509
PL,1986,252.22063318281067,234.10949852789878,370.9355348088718,28.047782194172353,885.312791534164
PL,1987,254.13405022892903,233.4855672976404,371.215343652991,28.25475382738618,887.0923289696516
PL,1988,255.00316552734182,232.2015344630798,371.287824635633,28.480406436979486,886.9672120430289
PL,1989,255.84520576622018,232.1023177781205,371.54543069468554,28.799451780992133,888.2906749600467
PL,1990,264.0180108019848,229.83159243755802,371.7715152993304,28.21173141353608,893.8465928838764
PL,1991,269.4354775462911,229.25408701874616,372.0149315328198,27.866183618159027,898.5601864051752
PL,1992,271.08984377314357,229.34832865636096,372.47726750870083,27.5002995566445,900.4019717695263
PL,1993,275.56259457589806,226.7576237985125,372.8013194509391,27.244680481581074,902.3541517776096
PL,1994,277.82907797453885,225.0849670527792,373.0170088618785,26.964880224905478,902.8781757669228
PL,1995,282.0588117450499,222.67729414848392,373.0357959037466,26.69332025717207,904.4612640625619
PL,1996,287.33031000745177,220.95394066701994,373.1468702588735,26.435175180434726,907.8653087217065
PL,1997,293.6845465302314,218.97348670530596,373.05960704094224,26.215504232386763,911.9425822698323
PL,1998,300.28250934456094,217.335359229778,372.90388165446717,26.03666397839099,916.561636004773
PL,1999,306.78788520605906,216.1021217054892,372.83714526050187,25.85079056751366,921.5821130572576
PL,2000,313.0831168314153,213.9436861219351,372.69119887058184,25.727906509444708,925.4450248098084
PL,2001,318.3665200129814,211.72620508455248,372.34247913172527,25.66576184553483,928.1068321604323
PL,2002,323.47866603473835,210.76242685107061,372.1329999470268,25.656071635300137,932.0287718431537
PL,2003,327.11510482904526,211.5322020568894,372.3050771910089,25.6097373615779,936.5741327528581
PL,2004,334.4041633323793,211.0208340912887,372.4192401020388,25.531371948970367,943.3737562441736
PL,2005,339.45774673685895,211.2509940487057,372.5020012253593,25.535829926493264,948.7490486023858
PL,2006,341.4403558872796,209.56323211524096,372.49029079065366,25.547112264533077,949.0557910086908
PL,2007,347.728727205502,207.51612283406928,372.0262974269675,25.56456264110915,952.8330962525437
PL,2008,352.0219448509663,207.45177231066936,372.00377087249325,25.655581879071892,957.1428805225651
PL,2009,358.681167269502,206.59665386606503,371.81691381952044,25.8045758902087,962.9015789118905
PL,2010,363.29679148493005,205.02385785118742,371.4628756843907,25.827451880584004,965.6157684533184
PL,2011,368.7775779133482,204.7707938370429,371.20043044540597,26.033904858149356,970.7694817455704
PL,2012,373.4962446737162,205.05426474552027,371.1339836906193,26.18946148093184,975.86508203816
PL,2013,375.94936489921713,204.23550955756076,370.9764572119658,26.36847307997571,977.5322176108721
PL,2014,381.59436125393773,202.7558510725267,370.56801988326913,26.43893904723079,981.3583204346048
PL,2015,384.02627966233797,204.45417196745754,370.6715864734879,26.677955219374308,985.8308391041578
PL,2016,386.74024953286096,204.63936297936874,370.6048730687579,27.068901176186323,989.0390300013906
PL,2017,391.8793185406394,203.4531985874567,370.27839874162845,27.237281449139214,992.8355326427156
