Country,Year,weighted_avg_VegC,weighted_avg_LitterC,weighted_avg_SoilC,weighted_avg_HarvSlowC,weighted_avg_Total
PL,1995,1.7267619345093554,1.3632287282082862,2.2837223506359576,0.16341630683538155,5.5371050893922495
PL,1996,1.7590340074186588,1.3526783710927426,2.2844023470067385,0.16183594460761344,5.55794462531887
PL,1997,1.7979345958545294,1.3405540467613084,2.2838681222396615,0.16049112070773233,5.5829056634652305
PL,1998,1.8383272748231645,1.3305254426162536,2.2829147725891463,0.15939626201125234,5.611183475860464
PL,1999,1.878153137159508,1.3229755717223945,2.2825062128847615,0.1582583463809812,5.641918798801355
PL,2000,1.9166924980549591,1.309761645234111,2.281612730177968,0.157506051097176,5.665567515639539
PL,2001,1.949037452790287,1.296186242919399,2.2794778705465877,0.1571256019298249,5.681863080318473
PL,2002,1.9803339724749915,1.2902859997871639,2.2781954405456544,0.15706627853529187,5.705873165703383
PL,2003,2.0025962235577834,1.2949985578360095,2.2792488961454467,0.15678262045834082,5.733699831174054
PL,2004,2.047219785162183,1.291867966977799,2.27994780063235,0.1563028679888625,5.7753270752979216
PL,2005,2.078157784942212,1.2932770045145352,2.2804544636099147,0.15633015969389313,5.808234574884956
PL,2006,2.0902953033227787,1.2829445385894676,2.2803827724162904,0.15639923008293324,5.8101124496006245
PL,2007,2.128792665469301,1.270412150891177,2.277542208516438,0.15650606115772925,5.83323708403326
PL,2008,2.1550757117633923,1.2700181974685372,2.2774043011185405,0.157063280251328,5.859621551078901
PL,2009,2.1958434215704963,1.264783168750575,2.276260363638723,0.15797542047240165,5.894876259518911
PL,2010,2.2241002384729405,1.2551545233186658,2.2740929448251626,0.15811546711427002,5.911492507577907
PL,2011,2.257653571968234,1.2536052673180633,2.272486257036299,0.15937937069778293,5.943043501781482
PL,2012,2.286541214559606,1.2553406740981994,2.272079470500798,0.16033168717823532,5.974238728636057
PL,2013,2.3015591982203993,1.2503282609652657,2.2711150945774463,0.1614275948478174,5.984444920134969
PL,2014,2.3361178236555316,1.241269802793996,2.2686146443080055,0.16185898697196927,6.007868292986417
PL,2015,2.351006009950714,1.2516669106021334,2.269248678198208,0.1633222421889792,6.035249018808049
PL,2016,2.367620913186073,1.2528006485910412,2.26884025923375,0.16571561041065175,6.05488953947006
PL,2017,2.3990822551897035,1.2455389590612862,2.266841585846473,0.16674643318147217,6.078131700226342
PL,2018,2.38938596711429,1.2570864757501548,2.266278514136182,0.16996648985629323,6.082705000319697
PL,2019,2.403162932990013,1.2598600913414058,2.2667175786457263,0.17176809694961864,6.101464625629111
PL,2020,2.422082961578617,1.2558144313605282,2.2660675060418387,0.173723017958559,6.1177209554003555
PL,2021,2.438950606516729,1.2513964430665088,2.2643970689827326,0.1751941310933588,6.129916205238883
PL,2022,2.443218881556008,1.2576806058354215,2.2642738073639856,0.1770466754652409,6.142227492786403
PT,1901,2.3839899313072035,1.3697592315684395,2.525558635070409,0.02847883011349117,6.307997919870107
PT,1902,2.37855229590735,1.3733336362990114,2.524319603372656,0.029542617332361715,6.305702191348338
PT,1903,2.407032377940434,1.355854667597875,2.5217163577347534,0.03057572927292741,6.315227253649722
PT,1904,2.37393641474831,1.3577455247699253,2.521080379219043,0.031596828859355504,6.284537358051305
PT,1905,2.3690579681953046,1.3576547476993928,2.5210803185792288,0.032539396769631315,6.280238022730235
PT,1906,2.3687722467858205,1.341423126141956,2.519331241853999,0.033621632390494115,6.2632052394804525
PT,1907,2.354700391738333,1.3514305076869833,2.5185461587114926,0.03440630631032101,6.259242707067578
PT,1908,2.3472717545337574,1.3338952846589074,2.5177270167496055,0.03540420988576452,6.2341716096462765
